X1,X2,X3,X4
-0.15724098682403564,0.3395182490348816,-0.16953623294830322,0.1707971841096878
0.009318461641669273,-0.03922298923134804,-0.11542660742998123,-0.014272271655499935
-0.08141102641820908,0.2448505461215973,-0.025861751288175583,0.04147141054272652
-0.32097384333610535,0.5401661396026611,-0.4198298454284668,0.28620222210884094
-0.1281997263431549,0.16147616505622864,-0.06252148747444153,-0.011724618263542652
0.06179268658161163,0.059705328196287155,-0.13857735693454742,0.18385230004787445
-0.02140194922685623,0.20472413301467896,-0.050885483622550964,0.14077439904212952
-0.2659301459789276,0.11455631256103516,-0.2026403844356537,0.14052584767341614
-0.10276813805103302,0.22140152752399445,0.01350144762545824,-0.03411382809281349
-0.11301982402801514,0.06760305911302567,-0.1507851481437683,0.1965605467557907
-0.12840671837329865,0.17488957941532135,-0.21090006828308105,0.09711768478155136
-0.2099687159061432,0.21961836516857147,-0.08096633106470108,0.03270959109067917
-0.040669165551662445,-0.12319863587617874,-0.17772631347179413,0.035389963537454605
0.04096226021647453,0.14148296415805817,-0.23609933257102966,0.10010495036840439
-0.03057555854320526,0.2834013104438782,-0.09950990229845047,-0.04404083266854286
-0.0896105244755745,0.2481566071510315,-0.023165222257375717,0.19477270543575287
-0.3242027461528778,0.14214913547039032,-0.11575788259506226,0.049206607043743134
0.06068625673651695,-0.045608919113874435,-0.06615395098924637,0.03818397596478462
-0.044966019690036774,0.09716898947954178,-0.06478020548820496,0.0795193538069725
-0.09239505231380463,0.1208319142460823,0.21928848326206207,0.07963686436414719
-0.051402971148490906,0.17124556005001068,-0.18268202245235443,-0.006753564812242985
-0.10842819511890411,0.6372218728065491,0.0017234665574505925,0.4001551866531372
-0.043951116502285004,0.2451515942811966,-0.08361708372831345,0.025990143418312073
0.07931464910507202,0.12450359761714935,-0.022888697683811188,0.09913086146116257
-0.21486647427082062,0.33918213844299316,-0.21314506232738495,0.1949026733636856
0.046971648931503296,0.45628589391708374,-0.24573667347431183,0.10892772674560547
-0.1373850256204605,0.1743270605802536,-0.3355240523815155,0.1800476610660553
-0.0060779741033911705,0.08469441533088684,-0.0324971042573452,-0.171820729970932
0.04223131760954857,0.23078685998916626,-0.25900256633758545,0.28732916712760925
-0.19717258214950562,0.10920130461454391,-0.19974073767662048,-0.12537074089050293
-0.24662189185619354,0.16506151854991913,-0.34242290258407593,0.2939099073410034
-0.035292308777570724,0.12329749017953873,-0.07232186198234558,0.11253880709409714
-5.301235942170024e-4,0.23190075159072876,-0.33925309777259827,0.3128243088722229
-0.23406580090522766,0.33624008297920227,-0.22405913472175598,0.05702076479792595
2.2889673709869385e-4,0.003991053439676762,-0.2749974727630615,0.13392896950244904
-0.22248831391334534,0.2112147957086563,-0.11063485592603683,0.04015558958053589
-0.21884459257125854,-0.043220359832048416,-0.06347504258155823,0.21493570506572723
-0.0744396224617958,0.2799221873283386,-0.06070685759186745,0.08458180725574493
-0.10363252460956573,0.6378862857818604,-0.5266023278236389,0.18765570223331451
-0.21618345379829407,0.18254540860652924,-0.1111239567399025,0.07852155715227127
-0.13263852894306183,0.35094645619392395,-0.08416610956192017,0.3542810082435608
